type	time	latitude	longitude	altitude (m)	name	desc
T	2023-09-16 22:17:34.242	39.025648500	-76.877856600	0.0		
T	2023-09-16 22:17:35.242	39.025602500	-76.877897600	0.0		
T	2023-09-16 22:17:36.242	39.025554400	-76.877934500	0.0		
T	2023-09-16 22:17:37.241	39.025508500	-76.877971200	0.0		
T	2023-09-16 22:17:38.242	39.025460700	-76.878006300	0.0		
T	2023-09-16 22:17:39.242	39.025416000	-76.878036600	0.0		
T	2023-09-16 22:17:40.241	39.025373600	-76.878068000	0.0		
T	2023-09-16 22:17:41.242	39.025330600	-76.878091800	0.0		
T	2023-09-16 22:17:42.242	39.025289200	-76.878118500	0.0		
T	2023-09-16 22:17:43.242	39.025248000	-76.878144500	0.0		
T	2023-09-16 22:17:44.242	39.025206300	-76.878165400	0.0		
T	2023-09-16 22:17:45.242	39.025163500	-76.878183000	0.0		
T	2023-09-16 22:17:46.242	39.025121000	-76.878199600	0.0		
T	2023-09-16 22:17:47.242	39.025080400	-76.878219800	0.0		
T	2023-09-16 22:17:48.243	39.025040500	-76.878238400	0.0		
T	2023-09-16 22:17:49.242	39.025001200	-76.878254600	0.0		
T	2023-09-16 22:17:50.242	39.024960800	-76.878265200	0.0		
T	2023-09-16 22:17:51.242	39.024918800	-76.878276800	0.0		
T	2023-09-16 22:17:52.241	39.024878800	-76.878286000	0.0		
T	2023-09-16 22:17:53.242	39.024837900	-76.878293000	0.0		
T	2023-09-16 22:17:54.242	39.024794100	-76.878301900	0.0		
T	2023-09-16 22:17:55.242	39.024750300	-76.878310100	0.0		
T	2023-09-16 22:17:56.242	39.024707400	-76.878315900	0.0		
T	2023-09-16 22:17:57.241	39.024668500	-76.878323000	0.0		
T	2023-09-16 22:17:58.241	39.024626200	-76.878332000	0.0		
T	2023-09-16 22:17:59.242	39.024580600	-76.878337100	0.0		
T	2023-09-16 22:18:00.242	39.024540100	-76.878338200	0.0		
T	2023-09-16 22:18:01.242	39.024495600	-76.878341100	0.0		
T	2023-09-16 22:18:02.242	39.024450100	-76.878341900	0.0		
T	2023-09-16 22:18:03.242	39.024406900	-76.878339700	0.0		
T	2023-09-16 22:18:04.241	39.024366500	-76.878338900	0.0		
T	2023-09-16 22:18:05.241	39.024324500	-76.878341000	0.0		
T	2023-09-16 22:18:06.241	39.024280800	-76.878342600	0.0		
T	2023-09-16 22:18:07.241	39.024239300	-76.878345800	0.0		
T	2023-09-16 22:18:08.241	39.024201300	-76.878347000	0.0		
T	2023-09-16 22:18:09.241	39.024162100	-76.878345700	0.0		
T	2023-09-16 22:18:10.241	39.024122600	-76.878342900	0.0		
T	2023-09-16 22:18:11.242	39.024080700	-76.878336300	0.0		
T	2023-09-16 22:18:12.242	39.024039900	-76.878330100	0.0		
T	2023-09-16 22:18:13.242	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:14.242	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:15.242	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:16.241	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:17.241	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:18.241	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:19.241	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:20.241	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:21.242	39.024001300	-76.878323400	0.0		
T	2023-09-16 22:18:22.242	39.023686700	-76.878247800	0.0		
T	2023-09-16 22:18:23.241	39.023686700	-76.878247800	0.0		
T	2023-09-16 22:18:24.242	39.023622700	-76.878225200	0.0		
T	2023-09-16 22:18:25.242	39.023567400	-76.878229100	0.0		
T	2023-09-16 22:18:26.243	39.023523900	-76.878220600	0.0		
T	2023-09-16 22:18:27.243	39.023489200	-76.878213300	0.0		
T	2023-09-16 22:18:28.241	39.023461300	-76.878211500	0.0		
T	2023-09-16 22:18:29.241	39.023427700	-76.878209700	0.0		
T	2023-09-16 22:18:30.241	39.023394700	-76.878202600	0.0		
T	2023-09-16 22:18:31.241	39.023360700	-76.878192700	0.0		
T	2023-09-16 22:18:32.242	39.023325400	-76.878180100	0.0		
T	2023-09-16 22:18:33.242	39.023285200	-76.878167100	0.0		
T	2023-09-16 22:18:34.242	39.023244600	-76.878160000	0.0		
T	2023-09-16 22:18:35.242	39.023203100	-76.878154700	0.0		
T	2023-09-16 22:18:36.241	39.023164000	-76.878147000	0.0		
T	2023-09-16 22:18:37.241	39.023127100	-76.878140500	0.0		
T	2023-09-16 22:18:38.242	39.023090800	-76.878133200	0.0		
T	2023-09-16 22:18:39.242	39.023059000	-76.878123000	0.0		
T	2023-09-16 22:18:40.242	39.023026600	-76.878112300	0.0		
T	2023-09-16 22:18:41.242	39.022993600	-76.878103900	0.0		
T	2023-09-16 22:18:42.242	39.022961800	-76.878100200	0.0		
T	2023-09-16 22:18:43.242	39.022925000	-76.878094600	0.0		
T	2023-09-16 22:18:44.242	39.022890800	-76.878085700	0.0		
T	2023-09-16 22:18:45.242	39.022855000	-76.878073700	0.0		
T	2023-09-16 22:18:46.261	39.022821900	-76.878064800	0.0		
T	2023-09-16 22:18:47.241	39.022790100	-76.878058000	0.0		
T	2023-09-16 22:18:48.241	39.022756100	-76.878053600	0.0		
T	2023-09-16 22:18:49.241	39.022723600	-76.878050600	0.0		
T	2023-09-16 22:18:50.241	39.022696400	-76.878055500	0.0		
T	2023-09-16 22:18:51.241	39.022681700	-76.878064400	0.0		
T	2023-09-16 22:18:52.241	39.022681700	-76.878064400	0.0		
T	2023-09-16 22:18:53.242	39.022686900	-76.878075300	0.0		
T	2023-09-16 22:18:54.242	39.022686900	-76.878075300	0.0		
T	2023-09-16 22:18:55.241	39.022686900	-76.878075300	0.0		
T	2023-09-16 22:18:56.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:18:57.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:18:58.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:18:59.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:00.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:01.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:02.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:03.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:04.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:05.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:06.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:07.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:08.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:09.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:10.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:11.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:12.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:13.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:14.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:15.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:16.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:17.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:18.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:19.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:20.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:21.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:22.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:23.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:24.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:25.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:26.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:27.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:28.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:29.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:30.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:31.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:32.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:33.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:34.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:35.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:36.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:37.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:38.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:39.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:40.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:41.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:42.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:43.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:44.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:45.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:46.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:47.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:48.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:49.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:50.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:51.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:52.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:53.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:54.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:55.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:56.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:57.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:58.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:19:59.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:00.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:01.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:02.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:03.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:04.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:05.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:06.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:07.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:08.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:09.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:10.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:11.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:12.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:13.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:14.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:15.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:16.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:17.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:18.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:19.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:20.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:21.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:22.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:23.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:24.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:25.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:26.241	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:27.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:28.242	39.022692300	-76.878064600	0.0		
T	2023-09-16 22:20:29.241	39.022673600	-76.878090000	0.0		
T	2023-09-16 22:20:30.242	39.022673600	-76.878090000	0.0		
T	2023-09-16 22:20:31.242	39.022660700	-76.878099800	0.0		
T	2023-09-16 22:20:32.242	39.022660700	-76.878099800	0.0		
T	2023-09-16 22:20:33.241	39.022660700	-76.878099800	0.0		
T	2023-09-16 22:20:34.242	39.022668800	-76.878108100	0.0		
T	2023-09-16 22:20:35.241	39.022668800	-76.878108100	0.0		
T	2023-09-16 22:20:36.241	39.022668800	-76.878108100	0.0		
T	2023-09-16 22:20:37.241	39.022668800	-76.878108100	0.0		
T	2023-09-16 22:20:38.241	39.022668800	-76.878108100	0.0		
T	2023-09-16 22:20:39.241	39.022668800	-76.878108100	0.0		
T	2023-09-16 22:20:40.241	39.022676400	-76.878097000	0.0		
T	2023-09-16 22:20:41.242	39.022676400	-76.878097000	0.0		
T	2023-09-16 22:20:42.243	39.022676400	-76.878097000	0.0		
T	2023-09-16 22:20:43.242	39.022676400	-76.878097000	0.0		
T	2023-09-16 22:20:44.242	39.022682800	-76.878084400	0.0		
T	2023-09-16 22:20:45.242	39.022682800	-76.878084400	0.0		
T	2023-09-16 22:20:46.242	39.022693900	-76.878076900	0.0		
T	2023-09-16 22:20:47.243	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:48.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:49.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:50.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:51.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:52.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:53.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:54.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:55.241	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:56.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:57.241	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:58.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:20:59.241	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:21:00.241	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:21:01.241	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:21:02.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:21:03.242	39.022713400	-76.878072100	0.0		
T	2023-09-16 22:21:04.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:05.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:06.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:07.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:08.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:09.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:10.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:11.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:12.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:13.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:14.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:15.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:16.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:17.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:18.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:19.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:20.243	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:21.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:22.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:23.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:24.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:25.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:26.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:27.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:28.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:29.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:30.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:31.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:32.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:33.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:34.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:35.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:36.241	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:37.242	39.022700600	-76.878069800	0.0		
T	2023-09-16 22:21:38.242	39.022699300	-76.878031400	0.0		
T	2023-09-16 22:21:39.242	39.022699300	-76.878031400	0.0		
T	2023-09-16 22:21:40.242	39.022699300	-76.878031400	0.0		
T	2023-09-16 22:21:41.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:42.243	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:43.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:44.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:45.241	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:46.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:47.243	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:48.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:49.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:50.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:51.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:52.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:53.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:54.241	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:55.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:56.242	39.022700800	-76.878019500	0.0		
T	2023-09-16 22:21:57.242	39.022703400	-76.878035400	0.0		
T	2023-09-16 22:21:58.242	39.022703400	-76.878035400	0.0		
T	2023-09-16 22:21:59.242	39.022696800	-76.878020700	0.0		
T	2023-09-16 22:22:00.241	39.022683000	-76.878016200	0.0		
T	2023-09-16 22:22:01.242	39.022665800	-76.878008500	0.0		
T	2023-09-16 22:22:02.242	39.022633400	-76.877997400	0.0		
T	2023-09-16 22:22:03.242	39.022610000	-76.877988600	0.0		
T	2023-09-16 22:22:04.241	39.022588200	-76.877984400	0.0		
T	2023-09-16 22:22:05.241	39.022563700	-76.877979200	0.0		
T	2023-09-16 22:22:06.242	39.022534900	-76.877975000	0.0		
T	2023-09-16 22:22:07.242	39.022504800	-76.877969900	0.0		
T	2023-09-16 22:22:08.242	39.022474700	-76.877965300	0.0		
T	2023-09-16 22:22:09.242	39.022442200	-76.877960000	0.0		
T	2023-09-16 22:22:10.242	39.022409700	-76.877951600	0.0		
T	2023-09-16 22:22:11.242	39.022373800	-76.877945400	0.0		
T	2023-09-16 22:22:12.242	39.022336000	-76.877936800	0.0		
T	2023-09-16 22:22:13.242	39.022300300	-76.877932100	0.0		
T	2023-09-16 22:22:14.242	39.022262100	-76.877929500	0.0		
T	2023-09-16 22:22:15.242	39.022225600	-76.877923500	0.0		
T	2023-09-16 22:22:16.241	39.022188300	-76.877914800	0.0		
T	2023-09-16 22:22:17.241	39.022153700	-76.877906100	0.0		
T	2023-09-16 22:22:18.241	39.022119500	-76.877893000	0.0		
T	2023-09-16 22:22:19.242	39.022085300	-76.877877400	0.0		
T	2023-09-16 22:22:20.242	39.022053300	-76.877868400	0.0		
T	2023-09-16 22:22:21.242	39.022019200	-76.877854500	0.0		
T	2023-09-16 22:22:22.242	39.021985300	-76.877843700	0.0		
T	2023-09-16 22:22:23.241	39.021953800	-76.877839400	0.0		
T	2023-09-16 22:22:24.243	39.021919200	-76.877839900	0.0		
T	2023-09-16 22:22:25.242	39.021883300	-76.877837800	0.0		
T	2023-09-16 22:22:26.241	39.021848900	-76.877837300	0.0		
T	2023-09-16 22:22:27.242	39.021818300	-76.877834800	0.0		
T	2023-09-16 22:22:28.241	39.021818300	-76.877834800	0.0		
T	2023-09-16 22:22:29.242	39.021818300	-76.877834800	0.0		
T	2023-09-16 22:22:30.242	39.021818300	-76.877834800	0.0		
T	2023-09-16 22:22:31.242	39.021754700	-76.877820900	0.0		
T	2023-09-16 22:22:32.242	39.021754700	-76.877820900	0.0		
T	2023-09-16 22:22:33.242	39.021754700	-76.877820900	0.0		
T	2023-09-16 22:22:34.242	39.021754700	-76.877820900	0.0		
T	2023-09-16 22:22:35.241	39.021754700	-76.877820900	0.0		
T	2023-09-16 22:22:36.241	39.021554600	-76.877794300	0.0		
T	2023-09-16 22:22:37.242	39.021554600	-76.877794300	0.0		
T	2023-09-16 22:22:38.242	39.021485600	-76.877807800	0.0		
T	2023-09-16 22:22:39.242	39.021450400	-76.877821700	0.0		
T	2023-09-16 22:22:40.242	39.021422700	-76.877818700	0.0		
T	2023-09-16 22:22:41.242	39.021390500	-76.877811100	0.0		
T	2023-09-16 22:22:42.242	39.021354200	-76.877803300	0.0		
T	2023-09-16 22:22:43.241	39.021322100	-76.877800100	0.0		
T	2023-09-16 22:22:44.241	39.021293000	-76.877792400	0.0		
T	2023-09-16 22:22:45.242	39.021261300	-76.877785500	0.0		
T	2023-09-16 22:22:46.262	39.021228000	-76.877776100	0.0		
T	2023-09-16 22:22:47.242	39.021194200	-76.877768800	0.0		
T	2023-09-16 22:22:48.241	39.021163100	-76.877761400	0.0		
T	2023-09-16 22:22:49.241	39.021131400	-76.877755700	0.0		
T	2023-09-16 22:22:50.241	39.021099200	-76.877753200	0.0		
T	2023-09-16 22:22:51.242	39.021068700	-76.877750200	0.0		
T	2023-09-16 22:22:52.242	39.021040100	-76.877742200	0.0		
T	2023-09-16 22:22:53.242	39.021012700	-76.877735000	0.0		
T	2023-09-16 22:22:54.242	39.020984900	-76.877725700	0.0		
T	2023-09-16 22:22:55.242	39.020955600	-76.877716000	0.0		
T	2023-09-16 22:22:56.242	39.020924000	-76.877705000	0.0		
T	2023-09-16 22:22:57.241	39.020889500	-76.877693600	0.0		
T	2023-09-16 22:22:58.242	39.020851800	-76.877681900	0.0		
T	2023-09-16 22:22:59.242	39.020816600	-76.877671900	0.0		
T	2023-09-16 22:23:00.242	39.020784700	-76.877664200	0.0		
T	2023-09-16 22:23:01.242	39.020754900	-76.877654900	0.0		
T	2023-09-16 22:23:02.242	39.020723000	-76.877647700	0.0		
T	2023-09-16 22:23:03.242	39.020691500	-76.877641200	0.0		
T	2023-09-16 22:23:04.241	39.020663000	-76.877636200	0.0		
T	2023-09-16 22:23:05.242	39.020639200	-76.877631800	0.0		
T	2023-09-16 22:23:06.241	39.020610100	-76.877628400	0.0		
T	2023-09-16 22:23:07.242	39.020577900	-76.877624800	0.0		
T	2023-09-16 22:23:08.242	39.020549200	-76.877621900	0.0		
T	2023-09-16 22:23:09.242	39.020519900	-76.877617400	0.0		
T	2023-09-16 22:23:10.242	39.020491300	-76.877611200	0.0		
T	2023-09-16 22:23:11.242	39.020462500	-76.877608200	0.0		
T	2023-09-16 22:23:12.242	39.020436500	-76.877601900	0.0		
T	2023-09-16 22:23:13.241	39.020410900	-76.877594000	0.0		
T	2023-09-16 22:23:14.242	39.020384100	-76.877586300	0.0		
T	2023-09-16 22:23:15.242	39.020355200	-76.877577100	0.0		
T	2023-09-16 22:23:16.241	39.020329200	-76.877571200	0.0		
T	2023-09-16 22:23:17.242	39.020304200	-76.877564800	0.0		
T	2023-09-16 22:23:18.242	39.020281500	-76.877559700	0.0		
T	2023-09-16 22:23:19.241	39.020260100	-76.877553100	0.0		
T	2023-09-16 22:23:20.241	39.020235300	-76.877543800	0.0		
T	2023-09-16 22:23:21.242	39.020209600	-76.877535200	0.0		
T	2023-09-16 22:23:22.242	39.020183300	-76.877528300	0.0		
T	2023-09-16 22:23:23.241	39.020160400	-76.877524800	0.0		
T	2023-09-16 22:23:24.241	39.020139900	-76.877517700	0.0		
T	2023-09-16 22:23:25.241	39.020121100	-76.877509700	0.0		
T	2023-09-16 22:23:26.241	39.020102600	-76.877505000	0.0		
T	2023-09-16 22:23:27.242	39.020085700	-76.877500500	0.0		
T	2023-09-16 22:23:28.241	39.020068000	-76.877494500	0.0		
T	2023-09-16 22:23:29.242	39.020048900	-76.877489400	0.0		
T	2023-09-16 22:23:30.241	39.020028700	-76.877486700	0.0		
T	2023-09-16 22:23:31.241	39.020006900	-76.877487000	0.0		
T	2023-09-16 22:23:32.242	39.019991800	-76.877486800	0.0		
T	2023-09-16 22:23:33.241	39.019975700	-76.877484600	0.0		
T	2023-09-16 22:23:34.242	39.019954200	-76.877482900	0.0		
T	2023-09-16 22:23:35.241	39.019933000	-76.877480500	0.0		
T	2023-09-16 22:23:36.241	39.019909400	-76.877475600	0.0		
T	2023-09-16 22:23:37.241	39.019884600	-76.877471200	0.0		
T	2023-09-16 22:23:38.242	39.019856000	-76.877464800	0.0		
T	2023-09-16 22:23:39.242	39.019828700	-76.877456300	0.0		
T	2023-09-16 22:23:40.242	39.019799900	-76.877449500	0.0		
T	2023-09-16 22:23:41.241	39.019774300	-76.877446700	0.0		
T	2023-09-16 22:23:42.242	39.019753400	-76.877445800	0.0		
T	2023-09-16 22:23:43.242	39.019735500	-76.877446000	0.0		
T	2023-09-16 22:23:44.242	39.019716200	-76.877439800	0.0		
T	2023-09-16 22:23:45.242	39.019695400	-76.877434300	0.0		
T	2023-09-16 22:23:46.241	39.019672300	-76.877430800	0.0		
T	2023-09-16 22:23:47.242	39.019645500	-76.877427700	0.0		
T	2023-09-16 22:23:48.242	39.019619500	-76.877424200	0.0		
T	2023-09-16 22:23:49.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:50.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:51.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:52.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:53.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:54.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:55.243	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:56.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:57.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:58.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:23:59.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:00.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:01.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:02.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:03.241	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:04.241	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:05.241	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:06.242	39.019600800	-76.877423100	0.0		
T	2023-09-16 22:24:07.241	39.019587500	-76.877418600	0.0		
T	2023-09-16 22:24:08.241	39.019587500	-76.877418600	0.0		
T	2023-09-16 22:24:09.241	39.019573400	-76.877414000	0.0		
T	2023-09-16 22:24:10.241	39.019573400	-76.877414000	0.0		
T	2023-09-16 22:24:11.242	39.019573400	-76.877414000	0.0		
T	2023-09-16 22:24:12.242	39.019556700	-76.877405300	0.0		
